client_id,age,satisfaction_score,purchase_count,total_purchase_value,avg_purchase_value,avg_floor_area,investment_flag,loan_flag,office_share,apartment_share,corporate_flag,cluster
C1119,86.0,1,3,938703.6599999999,312901.22,949.9033333333333,0,1,0.0,1.0,0,4
C1120,47.0,1,4,1371211.29,342802.8225,1123.6174999999998,0,0,0.0,1.0,0,4
C1121,42.0,1,3,1014661.78,338220.5933333333,1124.5,0,0,0.3333333333333333,0.6666666666666666,0,2
C1122,84.0,4,4,1558949.2,389737.3,1208.8775,0,0,0.0,1.0,0,5
C1123,75.0,5,3,1241771.44,413923.8133333333,1283.7066666666667,0,0,0.0,1.0,0,5
C1124,50.0,5,4,1272190.01,318047.5025,1040.8899999999999,1,1,0.0,1.0,0,6
C1125,86.0,3,3,1186907.08,395635.69333333336,1332.34,0,0,0.6666666666666666,0.3333333333333333,0,0
C1126,44.0,1,3,893488.2,297829.39999999997,1015.9399999999999,0,1,0.3333333333333333,0.6666666666666666,1,3
C1127,83.0,1,3,838728.4,279576.13333333336,932.37,1,0,0.3333333333333333,0.6666666666666666,0,2
C1128,43.0,1,3,1186634.53,395544.8433333333,1330.8533333333332,1,0,0.0,1.0,0,6
C1129,82.0,5,4,1463125.26,365781.315,1219.4375,1,0,0.0,1.0,0,6
C1130,40.0,5,4,1326217.01,331554.2525,1009.23,0,0,0.5,0.5,0,2
C1131,42.0,3,3,1210500.79,403500.26333333337,1317.7333333333333,1,0,0.0,1.0,0,6
C1132,45.0,2,3,1383901.27,461300.42333333334,1448.82,0,1,0.0,1.0,0,5
C1133,34.0,3,4,1427019.92,356754.98,1210.7375000000002,1,0,0.0,1.0,0,6
C1134,83.0,1,4,1088583.78,272145.945,905.0375,1,0,0.5,0.5,0,2
C1135,27.0,5,3,1186082.75,395360.9166666667,1303.4733333333334,1,1,0.0,1.0,0,6
C1136,61.0,3,3,1016844.64,338948.2133333333,1023.8800000000001,0,1,0.3333333333333333,0.6666666666666666,0,7
C1137,40.0,4,3,1114902.43,371634.1433333333,1140.1733333333334,0,1,0.0,1.0,0,4
C1138,62.0,1,3,840602.9199999999,280200.9733333333,952.0733333333334,0,0,0.0,1.0,0,4
C1139,31.0,4,3,1297382.59,432460.86333333334,1439.256666666667,0,1,0.3333333333333333,0.6666666666666666,0,0
C1140,51.0,1,3,1275809.71,425269.9033333333,1277.2733333333333,0,1,0.3333333333333333,0.6666666666666666,0,0
C1141,27.0,3,3,990242.33,330080.7766666667,1101.55,1,0,0.0,1.0,0,6
C1142,78.0,2,4,1492680.13,373170.0325,1222.37,0,1,0.0,1.0,0,5
C1143,32.0,2,3,1108329.67,369443.2233333333,1343.8166666666666,0,1,0.3333333333333333,0.6666666666666666,0,7
C1144,48.0,4,4,1244666.12,311166.53,1027.0725,1,0,0.0,1.0,0,6
C1145,33.0,5,3,1118850.31,372950.10333333333,1267.4066666666668,0,0,0.0,1.0,0,4
C1146,36.0,2,3,1037824.43,345941.4766666667,1136.0866666666668,1,0,0.3333333333333333,0.6666666666666666,0,2
C1147,48.0,3,3,905314.84,301771.61333333334,1010.5300000000001,0,0,0.0,1.0,0,4
C1148,35.0,1,3,1083677.57,361225.8566666667,1221.3833333333334,0,1,0.0,1.0,0,4
C1149,46.0,3,4,1277449.99,319362.4975,1053.27,0,0,0.0,1.0,0,4
C1150,34.0,4,3,1476970.3,492323.43333333335,1550.1266666666668,1,0,0.0,1.0,0,5
C1151,63.0,2,4,1760000.3399999999,440000.08499999996,1350.2175,1,0,0.0,1.0,0,5
C1152,49.0,1,4,1654928.32,413732.08,1374.585,0,0,0.0,1.0,0,5
C1153,35.0,1,3,1007630.0,335876.6666666667,1170.3533333333332,0,0,0.3333333333333333,0.6666666666666666,0,2
C1154,70.0,5,4,1373889.96,343472.49,1135.325,0,1,0.0,1.0,0,4
C1155,50.0,5,3,1577625.0,525875.0,1679.1066666666666,0,0,0.3333333333333333,0.6666666666666666,0,0
C1156,70.0,4,3,859956.66,286652.22000000003,1008.13,0,0,0.0,1.0,0,4
C1157,83.0,2,4,894080.38,223520.095,716.4525,1,0,0.0,1.0,0,6
C1158,71.0,2,3,941360.29,313786.76333333337,972.0533333333333,1,0,0.3333333333333333,0.6666666666666666,0,2
C1159,86.0,1,3,1170550.92,390183.63999999996,1175.6833333333334,1,1,0.3333333333333333,0.6666666666666666,0,7
C1160,46.0,2,4,1359425.8599999999,339856.46499999997,1101.9875,0,1,0.25,0.75,0,7
C1161,32.0,3,4,2022416.31,505604.0775,1486.3274999999999,1,1,0.25,0.75,0,0
C1162,65.0,2,4,1116223.63,279055.9075,872.6800000000001,1,0,0.0,1.0,0,6
C1163,28.0,3,4,1202709.18,300677.295,1059.8375,0,1,0.5,0.5,0,7
C1164,58.0,3,4,1315287.03,328821.7575,1169.615,0,1,0.5,0.5,0,7
C1165,32.0,1,3,970705.3999999999,323568.4666666666,1079.9266666666665,0,0,0.0,1.0,0,4
C1166,35.0,1,4,1163601.79,290900.4475,939.4875,1,0,0.0,1.0,0,6
C1167,59.0,3,3,1163104.83,387701.61000000004,1193.7733333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C1168,28.0,2,4,1081069.19,270267.2975,901.245,0,1,0.0,1.0,0,4
C1169,32.0,5,4,900300.22,225075.055,832.615,0,1,0.25,0.75,0,7
C1170,36.0,1,4,1165955.62,291488.905,1009.9325,0,1,0.25,0.75,0,7
C1171,42.0,4,4,1561809.25,390452.3125,1276.9875,1,1,0.0,1.0,0,6
C1172,84.0,5,4,1240274.79,310068.6975,990.4475,0,0,0.25,0.75,0,2
C1173,43.0,1,4,1261072.17,315268.0425,1014.9825,1,0,0.0,1.0,0,6
C1174,44.0,2,4,1414798.99,353699.7475,1244.8049999999998,0,0,0.25,0.75,0,2
C1175,67.0,2,4,1766232.62,441558.155,1449.3775,0,0,0.0,1.0,0,5
C1176,52.0,4,3,1003328.89,334442.9633333333,1170.3533333333332,1,1,0.6666666666666666,0.3333333333333333,0,7
C1177,28.0,2,4,1047224.2699999999,261806.06749999998,816.1600000000001,1,0,0.5,0.5,0,2
C1178,76.0,1,3,744651.07,248217.02333333332,801.46,0,0,0.0,1.0,0,4
C1179,35.0,4,3,848152.02,282717.34,1045.8666666666668,0,0,0.0,1.0,0,4
C1180,31.0,2,4,1111089.24,277772.31,1050.5725,0,1,0.25,0.75,0,7
C1181,70.0,5,3,743723.3099999999,247907.77,939.3299999999999,1,0,0.0,1.0,0,6
C1182,65.0,3,4,1522183.38,380545.845,1269.065,1,1,0.0,1.0,0,6
C1183,33.0,1,4,1364593.88,341148.47,1088.3825,1,0,0.0,1.0,0,6
C1184,73.0,2,3,500255.63,166751.87666666668,624.2366666666667,0,0,0.3333333333333333,0.6666666666666666,0,2
C1185,26.0,3,4,1218570.99,304642.7475,1029.9125,0,0,0.0,1.0,0,4
C1186,48.0,3,3,1141153.96,380384.6533333333,1221.6766666666665,0,1,0.3333333333333333,0.6666666666666666,0,7
C1187,65.0,4,3,1097539.23,365846.41,1092.5066666666667,0,0,0.0,1.0,0,4
C1188,32.0,1,4,1437535.25,359383.8125,1190.4075,0,0,0.5,0.5,0,2
C1189,64.0,2,4,1180295.09,295073.7725,989.2175,0,1,0.5,0.5,0,7
C1190,80.0,4,4,1358669.02,339667.255,1115.61,0,0,0.0,1.0,0,4
C1191,76.0,3,3,1095538.81,365179.60333333333,1357.1933333333334,1,0,0.3333333333333333,0.6666666666666666,0,2
C1192,26.0,5,4,1111237.94,277809.485,941.135,0,0,0.5,0.5,0,2
C1193,51.0,1,4,946796.24,236699.06,716.4525,0,0,0.5,0.5,0,2
C1194,83.0,1,3,1084957.53,361652.51,1263.8633333333335,0,0,0.3333333333333333,0.6666666666666666,0,2
C1195,36.0,4,4,1118238.91,279559.7275,910.925,0,1,0.25,0.75,0,7
C1196,72.0,2,4,1731153.76,432788.44,1356.32,0,0,0.0,1.0,0,5
C1197,67.0,4,3,1439595.57,479865.19,1471.4466666666667,0,0,0.0,1.0,0,5
C1198,67.0,1,3,1415391.5899999999,471797.1966666666,1493.243333333333,0,0,0.3333333333333333,0.6666666666666666,0,0
C1199,84.0,2,4,1013002.89,253250.7225,910.2925,0,0,0.25,0.75,0,2
C1200,58.0,4,4,1789601.3299999998,447400.33249999996,1422.9925,0,0,0.25,0.75,0,0
C1201,27.0,1,4,1063833.91,265958.4775,896.2525,1,1,0.0,1.0,0,6
C1202,41.0,5,4,1527115.1600000001,381778.79000000004,1263.775,1,1,0.0,1.0,1,3
C1203,65.0,2,3,1083378.55,361126.18333333335,1329.57,0,1,0.3333333333333333,0.6666666666666666,0,7
C1204,35.0,2,3,1231356.24,410452.08,1280.28,1,1,0.0,1.0,0,6
C1205,67.0,4,3,968123.38,322707.79333333333,1076.69,0,0,0.0,1.0,0,4
C1206,69.0,5,3,941726.19,313908.73,1140.3999999999999,1,0,0.0,1.0,0,6
C1207,53.0,5,4,1084392.98,271098.245,1010.095,0,1,0.25,0.75,0,7
C1208,49.0,1,3,1277019.82,425673.2733333334,1477.03,0,0,0.3333333333333333,0.6666666666666666,0,0
C1209,49.0,4,4,1201633.01,300408.2525,1123.3175,0,1,0.0,1.0,0,4
C1210,35.0,1,4,1146800.83,286700.2075,897.47,1,0,0.25,0.75,0,2
C1211,30.0,5,4,1447927.02,361981.755,1167.105,0,1,0.0,1.0,0,4
C1212,69.0,1,4,1052290.76,263072.69,904.0100000000001,0,0,0.0,1.0,0,4
C1213,33.0,5,3,829461.56,276487.1866666667,899.9899999999999,0,0,0.0,1.0,0,4
C1214,26.0,1,4,1725018.4100000001,431254.60250000004,1446.1125,0,0,0.0,1.0,0,5
C1215,32.0,3,3,1140423.3800000001,380141.1266666667,1104.51,0,0,0.6666666666666666,0.3333333333333333,0,2
C1216,29.0,4,3,1191384.37,397128.12333333335,1464.8466666666666,0,0,0.0,1.0,0,5
C1217,29.0,4,3,1007204.78,335734.9266666667,1186.4366666666667,1,1,0.0,1.0,0,6
C1218,85.0,1,4,1308613.5699999998,327153.39249999996,1121.525,0,1,0.0,1.0,0,4
C1219,43.0,1,3,867409.27,289136.42333333334,1074.6233333333332,0,1,0.0,1.0,0,4
C1220,59.0,4,4,1471199.75,367799.9375,1254.045,1,1,0.25,0.75,0,7
C1221,42.0,2,3,1354868.93,451622.9766666666,1565.3233333333335,1,0,0.0,1.0,0,5
C1222,57.0,4,3,1319349.8599999999,439783.2866666666,1362.3833333333334,0,0,0.0,1.0,0,5
C1223,74.0,4,3,1072582.78,357527.5933333333,1369.7300000000002,0,0,0.0,1.0,0,5
C1224,84.0,5,3,827238.27,275746.09,964.2666666666665,1,1,0.0,1.0,0,6
C1225,36.0,2,3,1122587.7,374195.89999999997,1168.3366666666668,0,0,0.3333333333333333,0.6666666666666666,0,2
C1226,38.0,4,3,972596.1300000001,324198.71,1082.8966666666668,0,0,0.0,1.0,0,4
C1227,40.0,3,4,2151534.73,537883.6825,1676.3825,0,1,0.0,1.0,0,5
C1228,72.0,2,3,1058718.77,352906.25666666665,1124.5,0,0,0.0,1.0,0,4
C1229,33.0,1,3,1185126.78,395042.26,1303.4733333333334,0,1,0.0,1.0,0,5
C1230,42.0,5,3,759973.15,253324.38333333333,801.46,0,0,0.6666666666666666,0.3333333333333333,0,2
C1231,72.0,2,3,859705.1699999999,286568.38999999996,922.6666666666666,0,0,0.6666666666666666,0.3333333333333333,0,2
C1232,37.0,3,4,1527373.03,381843.2575,1173.8125,0,0,0.0,1.0,0,5
C1233,47.0,4,3,936287.8,312095.93333333335,1078.7866666666666,0,0,0.0,1.0,0,4
C1234,70.0,1,4,1463190.28,365797.57,1278.045,1,0,0.0,1.0,0,6
C1235,69.0,2,4,1271344.1099999999,317836.02749999997,1025.3225,0,0,0.25,0.75,0,2
C1236,54.0,4,4,1747766.02,436941.505,1415.4825,0,1,0.0,1.0,0,5
C1237,83.0,4,3,688233.74,229411.24666666667,775.5666666666666,1,1,0.3333333333333333,0.6666666666666666,0,7
C1238,80.0,1,4,1648873.57,412218.3925,1343.6575,0,1,0.0,1.0,0,5
C1239,73.0,3,4,1457041.08,364260.27,1114.2125,0,0,0.0,1.0,0,5
C1240,42.0,4,3,1018594.4400000001,339531.48000000004,1104.51,1,1,0.3333333333333333,0.6666666666666666,0,7
C1241,53.0,1,4,1157084.5899999999,289271.14749999996,948.835,0,0,0.0,1.0,0,4
C1242,65.0,3,3,1055842.78,351947.5933333333,1138.4233333333334,0,1,0.0,1.0,0,4
C1243,78.0,1,4,1419502.04,354875.51,1246.6175,0,0,0.0,1.0,0,5
C1244,34.0,5,3,1438309.93,479436.6433333333,1513.17,1,1,0.6666666666666666,0.3333333333333333,0,0
C1245,63.0,3,3,1422519.51,474173.17,1529.4633333333334,0,1,0.0,1.0,0,5
C1246,83.0,2,3,859984.47,286661.49,980.8699999999999,0,0,0.3333333333333333,0.6666666666666666,0,2
C1247,69.0,2,4,1774416.3199999998,443604.07999999996,1489.73,1,0,0.0,1.0,0,5
C1248,50.0,3,3,786895.89,262298.63,899.62,0,0,0.0,1.0,0,4
C1249,55.0,1,4,1289938.6400000001,322484.66000000003,1146.0149999999999,1,0,0.5,0.5,0,2
C1250,76.0,5,3,1582661.61,527553.87,1674.54,0,0,0.3333333333333333,0.6666666666666666,0,0
C1251,52.0,5,4,1246714.37,311678.5925,967.0,1,0,0.5,0.5,0,2
C1252,65.0,3,3,1137673.55,379224.51666666666,1221.6766666666665,0,1,0.0,1.0,0,5
C1253,35.0,2,3,767162.2200000001,255720.74000000002,814.3533333333334,0,0,0.3333333333333333,0.6666666666666666,0,2
C1254,70.0,5,4,1604050.8800000001,401012.72000000003,1279.9,0,1,0.0,1.0,0,5
C1255,27.0,3,4,1105130.19,276282.5475,942.035,0,0,0.25,0.75,0,2
C1256,55.0,4,3,1227293.02,409097.67333333334,1357.1933333333334,1,0,0.3333333333333333,0.6666666666666666,1,3
C1257,35.0,5,3,850550.13,283516.71,893.3766666666667,0,1,0.0,1.0,0,4
C1258,57.0,1,4,1015636.19,253909.0475,821.355,0,0,0.25,0.75,0,2
C1259,56.0,3,4,1256766.51,314191.6275,1004.1575,1,1,0.25,0.75,0,7
C1260,34.0,2,4,1633449.34,408362.335,1423.1725,0,0,0.25,0.75,0,0
C1261,51.0,3,3,1491163.72,497054.5733333333,1504.28,0,0,0.0,1.0,0,5
C1262,76.0,4,3,961425.37,320475.12333333335,1077.3233333333335,1,0,0.0,1.0,0,6
C1263,75.0,3,4,1975384.2000000002,493846.05000000005,1602.67,1,0,0.0,1.0,0,5
C1264,27.0,1,3,1287173.46,429057.82,1452.2633333333333,1,0,0.3333333333333333,0.6666666666666666,0,0
C1265,83.0,1,3,1070432.96,356810.98666666663,1325.71,0,1,0.0,1.0,0,5
C1266,74.0,2,4,1204291.73,301072.9325,1101.9875,0,0,0.0,1.0,0,4
C1267,61.0,3,3,1399933.8800000001,466644.6266666667,1529.4633333333334,0,1,0.0,1.0,0,5
C1268,32.0,1,3,968928.25,322976.0833333333,1003.3133333333334,1,1,0.0,1.0,0,6
C1269,62.0,5,3,1046535.0,348845.0,1169.0466666666669,0,0,0.0,1.0,0,4
C1270,48.0,4,3,1310435.53,436811.8433333333,1465.92,0,0,0.0,1.0,0,5
C1271,34.0,2,4,1296911.85,324227.9625,1040.5175,0,1,0.25,0.75,0,7
C1272,85.0,1,3,778830.7999999999,259610.26666666663,899.62,0,1,0.0,1.0,0,4
C1273,58.0,5,3,1462080.32,487360.1066666667,1592.1233333333332,0,0,0.0,1.0,0,5
C1274,47.0,1,3,1038831.8500000001,346277.2833333334,1193.7733333333333,1,1,0.0,1.0,0,6
C1275,58.0,1,4,1737593.0,434398.25,1312.8225,1,0,0.25,0.75,0,0
C1276,86.0,1,3,1635917.97,545305.99,1754.9366666666667,0,1,0.6666666666666666,0.3333333333333333,0,0
C1277,46.0,2,3,1270250.68,423416.8933333333,1267.4066666666668,1,0,0.3333333333333333,0.6666666666666666,0,0
C1278,29.0,4,3,685587.81,228529.27000000002,791.0400000000001,0,0,0.0,1.0,0,4
C1279,83.0,4,3,1278123.59,426041.1966666667,1366.5633333333335,0,1,0.0,1.0,0,5
C1280,73.0,2,3,1295836.68,431945.56,1445.2933333333333,0,1,0.0,1.0,0,5
C1281,28.0,2,3,889312.14,296437.38,899.9899999999999,1,1,0.0,1.0,0,6
C1282,30.0,3,4,1302998.6,325749.65,1155.47,1,1,0.0,1.0,0,6
C1283,81.0,3,4,1479050.94,369762.735,1185.59,0,0,0.5,0.5,0,2
C1284,71.0,2,4,1443865.51,360966.3775,1111.6475,0,0,0.25,0.75,0,2
C1285,73.0,4,3,1609592.58,536530.86,1680.5266666666666,0,1,0.3333333333333333,0.6666666666666666,0,0
C1286,63.0,5,3,1203306.91,401102.3033333333,1192.5933333333332,0,0,0.0,1.0,0,5
C1287,28.0,4,3,843581.37,281193.79,901.6266666666667,1,0,0.6666666666666666,0.3333333333333333,0,2
C1288,86.0,3,3,971136.6900000001,323712.23000000004,1155.4633333333334,0,0,0.0,1.0,0,4
C1289,53.0,1,4,1076161.8599999999,269040.46499999997,854.58,1,1,0.0,1.0,0,6
C1290,53.0,3,4,1332432.9100000001,333108.22750000004,1195.1875,0,1,0.0,1.0,0,4
C1291,43.0,5,3,1123403.46,374467.82,1240.6066666666666,1,1,0.0,1.0,0,6
C1292,49.0,5,4,1099365.94,274841.485,1000.415,1,1,0.25,0.75,0,7
C1293,55.0,1,4,1853570.08,463392.52,1552.15,0,0,0.25,0.75,0,0
C1294,63.0,3,3,1220533.28,406844.4266666667,1371.6133333333335,1,1,0.0,1.0,0,6
C1295,34.0,1,4,1478836.57,369709.1425,1202.2649999999999,1,1,0.0,1.0,0,6
C1296,64.0,1,3,1025127.71,341709.23666666663,1089.46,0,0,0.3333333333333333,0.6666666666666666,0,2
C1297,43.0,5,3,1169866.19,389955.39666666667,1267.4066666666668,0,0,0.3333333333333333,0.6666666666666666,1,3
C1298,58.0,2,4,1571360.11,392840.0275,1276.8225,0,0,0.0,1.0,0,5
C1299,82.0,3,3,1296600.42,432200.13999999996,1440.1933333333334,1,0,0.0,1.0,0,5
C1300,65.0,2,3,1428770.88,476256.95999999996,1451.5366666666669,0,0,0.6666666666666666,0.3333333333333333,0,0
C1301,71.0,2,3,742139.88,247379.96,851.8699999999999,0,0,0.3333333333333333,0.6666666666666666,0,2
C1302,30.0,5,4,1709532.6,427383.15,1486.3274999999999,1,0,0.25,0.75,0,0
C1303,64.0,3,3,979418.98,326472.99333333335,1106.3533333333332,0,1,0.0,1.0,0,4
C1304,41.0,1,3,965747.81,321915.9366666667,1049.3799999999999,1,0,0.0,1.0,0,6
C1305,48.0,4,4,1034190.9,258547.725,853.07,0,0,0.0,1.0,0,4
C1306,79.0,5,3,967094.76,322364.92,1090.7733333333333,0,0,0.3333333333333333,0.6666666666666666,0,2
C1307,34.0,5,3,920439.02,306813.00666666665,1012.96,0,0,0.0,1.0,0,4
C1308,26.0,5,4,1363559.13,340889.7825,1042.1975,1,0,0.25,0.75,0,2
C1309,27.0,5,3,1460171.4100000001,486723.8033333334,1674.54,0,0,0.0,1.0,0,5
C1310,71.0,5,4,1244334.1400000001,311083.53500000003,1077.195,0,0,0.0,1.0,0,4
C1311,86.0,4,3,1352275.6400000001,450758.5466666667,1330.2166666666667,0,1,0.0,1.0,0,5
C1312,85.0,5,3,786877.06,262292.35333333333,801.46,0,0,0.0,1.0,0,4
C1313,55.0,3,3,997579.61,332526.5366666667,1138.4233333333334,1,0,0.0,1.0,0,6
C1314,62.0,3,3,803329.23,267776.41,1037.11,0,0,0.0,1.0,0,4
C1315,78.0,3,3,1066308.48,355436.16,1136.21,0,0,0.0,1.0,0,4
C1316,33.0,2,4,1238162.97,309540.7425,1052.8325,0,1,0.0,1.0,0,4
C1317,53.0,2,3,1315200.12,438400.04000000004,1460.493333333333,0,1,0.0,1.0,1,3
C1318,84.0,1,4,1423923.98,355980.995,1169.615,0,0,0.25,0.75,0,2
C1319,72.0,3,4,1424704.13,356176.0325,1227.645,0,1,0.0,1.0,0,5
C1320,58.0,1,3,1077693.04,359231.01333333337,1129.1766666666665,1,0,0.0,1.0,0,6
C1321,36.0,5,3,787847.37,262615.79,853.8133333333334,1,0,0.0,1.0,0,6
C1322,32.0,5,3,1094026.3399999999,364675.4466666666,1255.1200000000001,0,0,0.0,1.0,0,4
C1323,63.0,3,4,1180654.6,295163.65,975.4225,0,0,0.0,1.0,0,4
C1324,34.0,2,3,1323306.51,441102.17,1471.6200000000001,1,1,0.0,1.0,0,5
C1325,52.0,5,4,1380292.56,345073.14,1098.1675,0,1,0.0,1.0,0,4
C1326,82.0,4,4,1489578.01,372394.5025,1239.145,1,0,0.25,0.75,0,0
C1327,33.0,4,3,664017.81,221339.27000000002,775.5666666666666,0,1,0.0,1.0,0,4
C1328,70.0,4,4,1337283.29,334320.8225,1173.8125,0,0,0.0,1.0,0,4
C1329,58.0,3,3,1041797.56,347265.85333333333,1127.1499999999999,1,1,0.0,1.0,0,6
C1330,52.0,2,4,835096.87,208774.2175,699.545,1,0,0.25,0.75,0,2
C1331,40.0,1,3,1047958.11,349319.37,1113.29,1,0,1.0,0.0,0,2
C1332,31.0,5,3,1227353.63,409117.87666666665,1350.4933333333333,1,1,0.0,1.0,0,6
C1333,38.0,2,4,1364310.45,341077.6125,1146.9925,1,1,0.25,0.75,0,7
C1334,61.0,5,4,1906641.78,476660.445,1552.15,0,1,0.25,0.75,0,0
C1335,45.0,2,3,1001510.5800000001,333836.86000000004,1070.1933333333334,1,1,0.0,1.0,0,6
C1336,78.0,5,4,1371591.4,342897.85,1182.3725,0,0,0.25,0.75,0,2
C1337,73.0,5,4,1310989.71,327747.4275,1073.905,1,0,0.25,0.75,0,2
C1338,59.0,2,3,1096818.64,365606.2133333333,1169.0466666666669,0,1,0.0,1.0,0,4
C1339,66.0,4,4,1532340.63,383085.1575,1338.9,0,1,0.25,0.75,1,3
C1340,38.0,5,4,1746049.93,436512.4825,1421.4650000000001,0,0,0.25,0.75,1,3
C1341,74.0,5,3,756694.8300000001,252231.61000000002,952.2633333333333,0,1,0.0,1.0,0,4
C1342,63.0,1,3,922722.19,307574.0633333333,1003.3133333333334,0,1,0.0,1.0,0,4
C1343,32.0,5,3,1005148.6399999999,335049.54666666663,1161.5433333333333,0,0,0.0,1.0,0,4
C1344,52.0,1,4,1319490.92,329872.73,1139.4675,0,0,0.0,1.0,0,4
C1345,70.0,5,3,942467.41,314155.80333333334,1049.3066666666666,0,0,0.3333333333333333,0.6666666666666666,0,2
C1346,40.0,4,3,1037623.3900000001,345874.4633333334,1088.5866666666668,1,0,0.6666666666666666,0.3333333333333333,1,3
C1347,71.0,2,3,1001705.48,333901.82666666666,1090.9466666666667,0,0,0.0,1.0,0,4
C1348,28.0,4,3,1021309.9299999999,340436.6433333333,1186.05,0,1,0.0,1.0,0,4
C1349,45.0,3,3,773186.34,257728.78,952.0733333333334,1,0,0.3333333333333333,0.6666666666666666,0,2
C1350,35.0,5,4,743296.88,185824.22,632.215,0,0,0.0,1.0,0,4
C1351,39.0,2,4,1400457.41,350114.3525,1234.8075000000001,0,0,0.0,1.0,0,5
C1352,38.0,2,3,1535963.18,511987.7266666666,1635.6233333333332,0,1,0.3333333333333333,0.6666666666666666,0,0
C1353,29.0,1,3,532598.24,177532.74666666667,564.01,0,0,0.0,1.0,0,4
C1354,85.0,5,3,1545799.94,515266.64666666667,1685.2766666666666,0,0,0.3333333333333333,0.6666666666666666,0,0
C1355,60.0,2,3,1245446.7799999998,415148.9266666666,1523.6933333333334,1,1,0.3333333333333333,0.6666666666666666,0,0
C1356,32.0,4,3,1490237.62,496745.87333333335,1648.5966666666666,1,0,0.0,1.0,0,5
C1357,40.0,5,3,1077383.54,359127.8466666667,1104.51,0,1,0.0,1.0,0,4
C1358,83.0,4,3,965180.83,321726.9433333333,1078.7866666666666,0,0,0.3333333333333333,0.6666666666666666,0,2
C1359,51.0,3,4,1381335.3,345333.825,1093.05,0,0,0.0,1.0,0,4
C1360,36.0,4,3,1001006.54,333668.8466666667,1111.2966666666666,0,0,0.0,1.0,0,4
C1361,83.0,3,4,1529260.3,382315.075,1296.5625,0,0,0.25,0.75,0,0
C1362,61.0,1,4,993131.84,248282.96,894.905,1,1,0.0,1.0,0,6
C1363,45.0,5,4,1109919.3599999999,277479.83999999997,942.035,0,1,0.25,0.75,0,7
C1364,28.0,1,4,1201578.93,300394.7325,1120.62,1,0,0.0,1.0,0,6
C1365,58.0,5,4,1443894.02,360973.505,1260.0625,1,1,0.0,1.0,0,6
C1366,31.0,1,3,1488525.13,496175.0433333333,1678.6133333333335,0,0,0.0,1.0,0,5
C1367,73.0,2,3,1035889.5,345296.5,1124.5,0,0,0.3333333333333333,0.6666666666666666,0,2
C1368,79.0,5,4,1378979.49,344744.8725,1042.6625,0,1,0.5,0.5,0,7
C1369,43.0,4,4,1615394.12,403848.53,1338.9,0,1,0.0,1.0,0,5
C1370,61.0,1,4,834659.23,208664.8075,700.7825,1,0,0.0,1.0,0,6
C1371,37.0,2,4,1036681.19,259170.2975,948.835,0,1,0.0,1.0,0,4
C1372,45.0,2,3,874872.8,291624.26666666666,1049.3066666666666,1,0,0.0,1.0,0,6
C1373,34.0,3,3,1275663.27,425221.09,1221.6766666666665,0,1,0.0,1.0,0,5
C1374,37.0,3,3,1230590.28,410196.76,1321.5233333333333,0,1,0.3333333333333333,0.6666666666666666,1,3
C1375,54.0,4,4,1097182.3900000001,274295.59750000003,987.505,1,1,0.25,0.75,0,7
C1376,39.0,3,3,1272387.2999999998,424129.0999999999,1493.243333333333,1,1,0.3333333333333333,0.6666666666666666,0,0
C1377,42.0,2,3,828441.4099999999,276147.13666666666,862.1066666666666,1,0,0.0,1.0,0,6
C1378,50.0,1,3,1399739.87,466579.9566666667,1464.8466666666666,1,0,0.0,1.0,0,5
C1379,56.0,2,3,827767.69,275922.5633333333,1077.3233333333335,0,0,0.0,1.0,0,4
C1380,77.0,4,3,1012542.1799999999,337514.06,1052.4533333333334,1,0,0.3333333333333333,0.6666666666666666,0,2
C1381,64.0,3,3,1082639.9100000001,360879.97000000003,1131.0966666666666,0,1,0.0,1.0,0,4
C1382,75.0,2,4,1176910.13,294227.5325,1024.3375,0,0,0.0,1.0,0,4
C1383,34.0,2,3,864768.8300000001,288256.2766666667,899.9899999999999,0,0,0.3333333333333333,0.6666666666666666,0,2
C1384,38.0,2,3,905480.04,301826.68,1016.7633333333333,0,1,0.0,1.0,0,4
C1385,81.0,1,3,1182983.03,394327.6766666667,1186.4366666666667,0,0,0.3333333333333333,0.6666666666666666,0,2
C1386,79.0,4,3,1284366.78,428122.26,1431.79,0,1,0.3333333333333333,0.6666666666666666,0,0
C1387,83.0,4,3,804550.47,268183.49,901.6266666666667,1,0,0.0,1.0,0,6
C1388,27.0,3,3,1183031.06,394343.6866666667,1283.46,0,0,0.0,1.0,0,5
C1389,75.0,2,4,1742522.83,435630.7075,1282.79,0,0,0.25,0.75,0,0
C1390,47.0,3,3,906492.19,302164.0633333333,971.1899999999999,0,0,0.3333333333333333,0.6666666666666666,0,2
C1391,52.0,1,4,1579627.98,394906.995,1343.6575,0,0,0.0,1.0,0,5
C1392,36.0,4,4,1434978.2000000002,358744.55000000005,1125.5149999999999,0,1,0.25,0.75,0,7
C1393,45.0,1,4,1187799.99,296949.9975,1027.325,1,0,0.0,1.0,0,6
C1394,50.0,4,4,1325404.6,331351.15,967.0,0,0,0.0,1.0,0,4
C1395,38.0,4,4,1497964.92,374491.23,1278.045,1,0,0.25,0.75,0,0
C1396,56.0,3,3,977070.1199999999,325690.04,1075.8333333333333,1,1,0.0,1.0,0,6
